image_id,street,citi,n_citi,bed,bath,sqft,price,price_sqft,counts_locations,average_price_price_sqft
3557,232 Avenida Majorca,"Laguna Woods, CA",181,2,2,950,340000,358,118,297
3558,25 Avenida Castilla,"Laguna Woods, CA",181,2,2,1000,330000,330,118,297
3559,1701 Tam Oshanter,"Seal Beach, CA",343,2,1,1150,308000,268,122,316
3560,9 VIA CASTILLA,"Laguna Woods, CA",181,2,2,944,315000,334,118,297
3561,2012 Via Mariposa,"Laguna Woods, CA",181,2,2,1324,329000,248,118,297
3562,919 Avenida Majorca,"Laguna Woods, CA",181,2,2,1010,332000,329,118,297
3563,"13200 St. Andrews Dr., M-10","Seal Beach, CA",343,2,1.1,1100,338000,307,122,316
3564,1621 Monterey Road,"Seal Beach, CA",343,2,1.1,1150,339000,295,122,316
3565,766 Calle Aragon,"Laguna Woods, CA",181,2,2,1040,339999,327,118,297
3566,3 Bolivar Street,"Newport Beach, CA",240,2,2,1000,355000,355,21,690
3567,1602 Monterey Road,"Seal Beach, CA",343,2,1,1000,329000,329,122,316
3568,485 Calle Cadiz,"Laguna Woods, CA",181,2,1,995,299900,301,118,297
3569,345 Avenida Sevilla,"Laguna Woods, CA",181,2,2,1040,314500,302,118,297
3570,382 Avenida Castilla,"Laguna Woods, CA",181,2,2,1040,299900,288,118,297
3571,123 Via Estrada #B,"Laguna Woods, CA",181,2,2,940,349900,372,118,297
3572,2146 Ronda Granada,"Laguna Woods, CA",181,2,2,1009,323500,321,118,297
3573,1801 St John,"Seal Beach, CA",343,2,1,1100,329000,299,122,316
3574,1771 Sunningdale Rd. M-14,"Seal Beach, CA",343,2,1.1,1100,334000,304,122,316
3575,261 Via Ballena,"San Clemente, CA",319,3,2,1672,299000,179,67,477
3576,473 Calle Cadiz,"Laguna Woods, CA",181,2,2,950,355000,374,118,297
3577,444 Avenida Sevilla,"Laguna Woods, CA",181,2,1.1,850,338800,399,118,297
3578,1100 Brookline Road,"Seal Beach, CA",343,2,1.1,1100,339000,308,122,316
3579,2096 Ronda Granada,"Laguna Woods, CA",181,2,2,1010,295000,292,118,297
3580,397 Avenida Castilla,"Laguna Woods, CA",181,2,2,1090,318000,292,118,297
3581,1830 Sunningdale Rd. M14 20e,"Seal Beach, CA",343,2,1,950,350000,368,122,316
3582,516 Calle Aragon,"Laguna Woods, CA",181,2,1.1,953,324500,341,118,297
3583,1280 Weeburn Road,"Seal Beach, CA",343,2,1,1100,299000,272,122,316
3584,795 Via Los Altos,"Laguna Woods, CA",181,2,2,1300,338888,261,118,297
3585,884 Via Mendoza,"Laguna Woods, CA",181,2,2,1075,348000,324,118,297
3586,495 CALLE CADIZ,"Laguna Woods, CA",181,2,2,1206,299900,249,118,297
3587,300 Avenida Sevilla,"Laguna Woods, CA",181,2,1.1,850,339000,399,118,297
3588,313 N Siesta Street,"Anaheim, CA",12,3,2,1437,399000,278,106,387
3589,2024 Via Mariposa East,"Laguna Woods, CA",181,2,2,953,355900,373,118,297
3590,23764 N Shore Lane,"Laguna Niguel, CA",180,2,1,864,385000,446,53,489
3591,1720 Interlachen Road,"Seal Beach, CA",343,2,1.1,1100,398000,362,122,316
3592,1381 Merion Way,"Seal Beach, CA",343,2,1,750,349000,465,122,316
3593,8071 Worthy Drive,"Westminster, CA",402,2,1,900,399000,443,48,468
3594,741 Ave Majorca Unit F,"Laguna Woods, CA",181,2,2,1000,369900,370,118,297
3595,540 Via Estrada,"Laguna Woods, CA",181,2,2,950,379800,400,118,297
3596,471 CALLE CADIZ COURT,"Laguna Woods, CA",181,2,2,950,379700,400,118,297
3597,3 Bolivar Street,"Newport Beach, CA",240,2,2,1000,355000,355,21,690
3598,123 Via Estrada #B,"Laguna Woods, CA",181,2,2,940,349900,372,118,297
3599,243 Calle Aragon,"Laguna Woods, CA",181,2,2,940,385000,410,118,297
3600,13190 Seaview Lane,"Seal Beach, CA",343,2,1.1,1200,398000,332,122,316
3601,1860 St John Road,"Seal Beach, CA",343,2,2,1398,389000,278,122,316
3602,473 Calle Cadiz,"Laguna Woods, CA",181,2,2,950,355000,374,118,297
3603,715 Avenida Columbo,"San Clemente, CA",319,3,0,1300,399000,307,67,477
3604,160 Mira Velero,"San Clemente, CA",319,2,2,1440,399999,278,67,477
3605,597 Avenida Majorca,"Laguna Woods, CA",181,2,2,995,385000,387,118,297
3606,1601 Glenview Road,"Seal Beach, CA",343,2,1.1,1100,359900,327,122,316
3607,948 Calle Aragon,"Laguna Woods, CA",181,2,2,1300,390000,300,118,297
3608,1781 Sunningdale Road,"Seal Beach, CA",343,2,1.1,1100,388000,353,122,316
3609,13270 Twin Hills Drive,"Seal Beach, CA",343,2,1.1,1150,399000,347,122,316
3610,1621 Interlachen Road,"Seal Beach, CA",343,2,1,1000,369000,369,122,316
3611,920 Avenida Majorca,"Laguna Woods, CA",181,2,2,1010,399990,396,118,297
3612,935 AVENIDA MAJORCA,"Laguna Woods, CA",181,2,2,1300,359000,276,118,297
3613,13400 Del Monte,"Seal Beach, CA",343,2,2,1000,395000,395,122,316
3614,2147 Ronda Granada,"Laguna Woods, CA",181,2,2,1100,399888,364,118,297
3615,1830 Sunningdale Rd. M14 20e,"Seal Beach, CA",343,2,1,950,350000,368,122,316
3616,884 Via Mendoza,"Laguna Woods, CA",181,2,2,1075,348000,324,118,297
3617,19771 Inverness Lane,"Huntington Beach, CA",148,1,1,600,365000,608,76,528
3618,810 S Ross Street,"Santa Ana, CA",331,3,1,1686,429900,255,133,449
3619,1625 W Santa Ana Boulevard,"Santa Ana, CA",331,2,1,926,420000,454,133,449
3620,313 N Siesta Street,"Anaheim, CA",12,3,2,1437,399000,278,106,387
3621,345 Meadow Court,"Brea, CA",49,3,2,1281,450000,351,31,373
3622,27031 Capote De Paseo,"San Juan Capistrano, CA",325,2,2,1300,449000,345,36,423
3623,1720 Interlachen Road,"Seal Beach, CA",343,2,1.1,1100,398000,362,122,316
3624,374 N Via Trieste,"Anaheim, CA",12,3,1.1,1347,444900,330,106,387
3625,579 Avenida Majorca,"Laguna Woods, CA",181,2,2,1009,449900,446,118,297
3626,7341 El Cielo Circle,"Buena Park, CA",51,3,1,1037,454000,438,34,434
3627,235 Edward,"Fullerton, CA",123,2,1,760,435000,572,51,420
3628,301 W 1st Avenue,"La Habra, CA",169,2,1,726,439000,605,46,396
3629,8071 Worthy Drive,"Westminster, CA",402,2,1,900,399000,443,48,468
3630,259 Calle Aragon,"Laguna Woods, CA",181,2,2,1324,410000,310,118,297
3631,1230 S Van Ness Avenue,"Santa Ana, CA",331,2,1,936,420000,449,133,449
3632,13140 Seaview Lane,"Seal Beach, CA",343,2,2,1150,419000,364,122,316
3633,13061 Del Monte Drive,"Seal Beach, CA",343,2,2,1172,430000,367,122,316
3634,2004 Via Mariposa,"Laguna Woods, CA",181,2,2,1300,438000,337,118,297
3635,1201 Scioto,"Seal Beach, CA",343,2,2,1150,437000,380,122,316
3636,13190 Seaview Lane,"Seal Beach, CA",343,2,1.1,1200,398000,332,122,316
3637,2077 ronda granada,"Laguna Woods, CA",181,2,2,1320,420000,318,118,297
3638,2000 W Palmyra Avenue,"Orange, CA",259,3,2.1,1387,449900,324,93,438
3639,715 Avenida Columbo,"San Clemente, CA",319,3,0,1300,399000,307,67,477
3640,160 Mira Velero,"San Clemente, CA",319,2,2,1440,399999,278,67,477
3641,302 N Susan Street,"Santa Ana, CA",331,2,1,687,450000,655,133,449
3642,315 Avenida Castilla,"Laguna Woods, CA",181,2,1.1,1347,425000,316,118,297
3643,1671 Interlachen,"Seal Beach, CA",343,2,1.1,1100,425000,386,122,316
3644,1771 Sunningdale Road,"Seal Beach, CA",343,2,1.1,1125,435000,387,122,316
3645,13270 Twin Hills Drive,"Seal Beach, CA",343,2,1.1,1150,399000,347,122,316
3646,362 Avenida Castilla,"Laguna Woods, CA",181,3,2,1350,453000,336,118,297
3647,920 Avenida Majorca,"Laguna Woods, CA",181,2,2,1010,399990,396,118,297
3648,13400 Del Monte,"Seal Beach, CA",343,2,2,1000,395000,395,122,316
3649,2147 Ronda Granada,"Laguna Woods, CA",181,2,2,1100,399888,364,118,297
3650,1312 Golden Rain M2-67G,"Seal Beach, CA",343,2,2,1150,449888,391,122,316
3651,821 Hampshire Lane,"La Habra, CA",169,3,2.1,1276,469900,368,46,396
3652,8420 Mulberry Avenue,"Buena Park, CA",51,3,2,1130,459900,407,34,434
3653,1044 W Lamark Lane,"Anaheim, CA",12,3,2.1,1333,499900,375,106,387
3654,921 S Sarah Way,"Anaheim, CA",12,2,1,980,499900,510,106,387
3655,12761 Newhope Street,"Garden Grove, CA",124,3,2,1312,489000,373,72,478
3656,1230 E Jason Drive,"Anaheim, CA",12,2,1,1220,469990,385,106,387
3657,10092 Cabo Drive,"Westminster, CA",402,2,2.1,1404,490000,349,48,468
3658,6782 Tahitian Circle,"Yorba Linda, CA",412,2,1.1,1065,465000,437,54,422
3659,345 Meadow Court,"Brea, CA",49,3,2,1281,450000,351,31,373
3660,1467 Sycamore Avenue,"Tustin, CA",379,4,2.1,1357,505000,372,24,437
3661,23475 Los Adornos,"Aliso Viejo, CA",7,3,2,1240,489000,394,18,440
3662,13048 Del Monte Ave.,"Seal Beach, CA",343,2,2,1200,499900,417,122,316
3663,20672 Mountain View Road,"Trabuco Canyon, CA",377,3,3.1,2060,499000,242,8,384
3664,215 Kensington Lane,"La Habra, CA",169,2,2.1,1404,479000,341,46,396
3665,27031 Capote De Paseo,"San Juan Capistrano, CA",325,2,2,1300,449000,345,36,423
3666,793 N Concord Street,"Santa Ana, CA",331,4,2.1,1573,478000,304,133,449
3667,401 S Highland Avenue,"Fullerton, CA",123,4,4,2500,485000,194,51,420
3668,579 Avenida Majorca,"Laguna Woods, CA",181,2,2,1009,449900,446,118,297
3669,7341 El Cielo Circle,"Buena Park, CA",51,3,1,1037,454000,438,34,434
3670,4567 Delancy Drive,"Yorba Linda, CA",412,3,1.1,1190,470000,395,54,422
3671,6642 Bridle Circle,"Yorba Linda, CA",412,3,1.1,1250,499000,399,54,422
3672,52 Calle De Los Ninos,"Rancho Santa Margarita, CA",303,2,2.1,1000,495000,495,23,409
3673,1603 Monterey Road,"Seal Beach, CA",343,2,1,1150,479000,417,122,316
3674,8596 BELMONT Street,"Cypress, CA",96,3,2.1,1235,505000,409,25,438
3675,10172 Decima Drive,"Westminster, CA",402,2,2.1,1404,494900,352,48,468
3676,1632 W Wilshire Avenue,"Santa Ana, CA",331,4,2,1379,490000,355,133,449
3677,6642 Kingman Avenue,"Buena Park, CA",51,3,2,1092,499900,458,34,434
3678,721 S Broadway,"Santa Ana, CA",331,3,1.1,1115,499000,448,133,449
3679,28012 Via Bonalde,"Mission Viejo, CA",218,2,1,1000,499999,500,83,429
3680,1221 Oakmont Road,"Seal Beach, CA",343,2,2,1200,479000,399,122,316
3681,1100 Brookline Road,"Seal Beach, CA",343,2,2,1200,475000,396,122,316
3682,2000 W Palmyra Avenue,"Orange, CA",259,3,2.1,1387,449900,324,93,438
3683,173 Mira Del Oeste,"San Clemente, CA",319,2,2,1560,475000,304,67,477
3684,302 N Susan Street,"Santa Ana, CA",331,2,1,687,450000,655,133,449
3685,2011 Via Mariposa,"Laguna Woods, CA",181,2,2,1110,459000,414,118,297
3686,13241 El Dorado Drive,"Seal Beach, CA",343,2,2,1200,475000,396,122,316
3687,362 Avenida Castilla,"Laguna Woods, CA",181,3,2,1350,453000,336,118,297
3688,521 N College,"La Habra, CA",169,3,1,1125,499900,444,46,396
3689,13321 Fairfield Lane 182G,"Seal Beach, CA",343,2,2,1120,458000,409,122,316
3690,1660 Monterey Road,"Seal Beach, CA",343,2,2,1100,498000,453,122,316
3691,606 S Shelton Street,"Santa Ana, CA",331,2,1,824,489900,595,133,449
3692,1462 Merion Way,"Seal Beach, CA",343,2,2,1175,485000,413,122,316
3693,1442 Merion Way,"Seal Beach, CA",343,2,2,1200,499000,416,122,316
3694,1610 Interlachen Road,"Seal Beach, CA",343,2,2,1200,459000,383,122,316
3695,1312 Golden Rain M2-67G,"Seal Beach, CA",343,2,2,1150,449888,391,122,316
3696,1381 Monterey Mutual 2- 62A,"Seal Beach, CA",343,2,2,1150,459000,399,122,316
3697,13450 St. Andrews M12-73F Drive,"Seal Beach, CA",343,2,2,1150,469000,408,122,316
3698,13783 Alderwood Lane,"Seal Beach, CA",343,2,2,1300,479000,368,122,316
3699,816 Lime Street,"Brea, CA",49,3,2,1538,490000,319,31,373
3700,26492 Orangewood Road,"San Juan Capistrano, CA",325,3,2,1247,519900,417,36,423
3701,1436 Via Cortez,"Placentia, CA",288,3,1.1,1407,525000,373,41,393
3702,600 Warne Street,"La Habra, CA",169,4,2,1400,539900,386,46,396
3703,306 S Vista Del Canon,"Anaheim Hills, CA",11,3,2.1,1632,535000,328,35,397
3704,521 E 2nd Avenue,"La Habra, CA",169,3,2,1200,550000,458,46,396
3705,1044 W Lamark Lane,"Anaheim, CA",12,3,2.1,1333,499900,375,106,387
3706,921 S Sarah Way,"Anaheim, CA",12,2,1,980,499900,510,106,387
3707,8232 Artesia Boulevard,"Buena Park, CA",51,2,1,828,519000,627,34,434
3708,606 S Indiana Street,"Anaheim, CA",12,3,1,1100,549900,500,106,387
3709,2141 Halladay Street,"Santa Ana, CA",331,3,2,1104,538000,487,133,449
3710,1467 Sycamore Avenue,"Tustin, CA",379,4,2.1,1357,505000,372,24,437
3711,406 E TRUSLOW Avenue,"Fullerton, CA",123,2,1,900,525000,583,51,420
3712,13048 Del Monte Ave.,"Seal Beach, CA",343,2,2,1200,499900,417,122,316
3713,538 W Water Street,"Anaheim, CA",12,3,1,1106,539000,487,106,387
3714,222 S Hillcrest Street,"La Habra, CA",169,3,2,1404,555000,395,46,396
3715,20672 Mountain View Road,"Trabuco Canyon, CA",377,3,3.1,2060,499000,242,8,384
3716,1841 Golden Rain M14 21E,"Seal Beach, CA",343,2,1.1,1100,519000,472,122,316
3717,1436 S Citrus Avenue,"Fullerton, CA",123,3,2,1781,549000,308,51,420
3718,709 N Townsend Street,"Santa Ana, CA",331,3,1.1,1299,534900,412,133,449
3719,7069 El Viento Way,"Buena Park, CA",51,3,1,1045,555000,531,34,434
3720,211 E Saint Gertrude Place,"Santa Ana, CA",331,3,1,1008,534888,531,133,449
3721,1816 E Santa Ana Street,"Anaheim, CA",12,3,2,1218,525000,431,106,387
3722,5225 W 3rd Street,"Santa Ana, CA",331,3,2,906,549000,606,133,449
3723,918 S Parton Street,"Santa Ana, CA",331,2,1,1064,524900,493,133,449
3724,27212 Via Capote,"San Juan Capistrano, CA",325,2,2,1400,524900,375,36,423
3725,201 E Pomona Street,"Santa Ana, CA",331,2,1,1281,549900,429,133,449
3726,29722 Silverado Canyon Road,"Silverado, CA",348,3,3,2200,518000,235,4,262
3727,2006 S Parton Street,"Santa Ana, CA",331,3,2,1401,554900,396,133,449
3728,6642 Bridle Circle,"Yorba Linda, CA",412,3,1.1,1250,499000,399,54,422
3729,52 Calle De Los Ninos,"Rancho Santa Margarita, CA",303,2,2.1,1000,495000,495,23,409
3730,1327 N Acacia Street,"Anaheim, CA",12,4,2,1447,524900,363,106,387
3731,914 E Saint Andrew,"Santa Ana, CA",331,3,1,853,509000,597,133,449
3732,8596 BELMONT Street,"Cypress, CA",96,3,2.1,1235,505000,409,25,438
3733,417 S Flower,"Santa Ana, CA",331,4,2,1202,539900,449,133,449
3734,110 Colleen Street,"La Habra, CA",169,3,2,1122,550000,490,46,396
3735,1664 W Wisteria Place,"Santa Ana, CA",331,3,1.1,1136,529000,466,133,449
3736,904 N Zeyn Street,"Anaheim, CA",12,2,3,1140,510000,447,106,387
3737,916 S Roanne Street,"Anaheim, CA",12,3,1.1,1351,549900,407,106,387
3738,1779 Coolidge Lane,"Placentia, CA",288,2,2.1,1538,522500,340,41,393
3739,1203 N Evergreen Street,"Anaheim, CA",12,3,2,1184,525000,443,106,387
3740,925 Vista Avenue,"Placentia, CA",288,3,2,1074,525000,489,41,393
3741,6642 Kingman Avenue,"Buena Park, CA",51,3,2,1092,499900,458,34,434
3742,815 S Sycamore Street,"Santa Ana, CA",331,2,1,1310,544900,416,133,449
3743,721 S Broadway,"Santa Ana, CA",331,3,1.1,1115,499000,448,133,449
3744,28012 Via Bonalde,"Mission Viejo, CA",218,2,1,1000,499999,500,83,429
3745,312 Ave Castilla,"Laguna Woods, CA",181,2,2,1400,525000,375,118,297
3746,1325 S Spruce Street,"Santa Ana, CA",331,3,2,1442,539900,374,133,449
3747,2319 N Sock,"Orange, CA",259,3,2,1200,540000,450,93,438
3748,1405 W Camden Place,"Santa Ana, CA",331,3,1.1,1009,549900,545,133,449
3749,27951 Calle Casal,"Mission Viejo, CA",218,2,1.1,1078,520000,482,83,429
3750,27774 Via Sarasate,"Mission Viejo, CA",218,2,2,1279,533000,417,83,429
3751,213 S Magnolia Avenue,"Fullerton, CA",123,3,2,1205,530000,440,51,420
3752,521 N College,"La Habra, CA",169,3,1,1125,499900,444,46,396
3753,1660 Monterey Road,"Seal Beach, CA",343,2,2,1100,498000,453,122,316
3754,374 N Parker Street,"Orange, CA",259,3,1,857,549000,641,93,438
3755,1442 Merion Way,"Seal Beach, CA",343,2,2,1200,499000,416,122,316
3756,1302 N Flower Street,"Santa Ana, CA",331,2,1,1264,519900,411,133,449
3757,245 N Evelyn Drive,"Anaheim, CA",12,3,1.1,1615,555000,344,106,387
3758,13082 Benton Street,"Garden Grove, CA",124,2,1,1000,579000,579,72,478
3759,1225 N Holly Street,"Anaheim, CA",12,3,2,1224,585000,478,106,387
3760,7782 Pinchot Court,"Buena Park, CA",51,6,3,1568,575000,367,34,434
3761,521 E 2nd Avenue,"La Habra, CA",169,3,2,1200,550000,458,46,396
3762,397 Avenida Castilla,"Laguna Woods, CA",181,2,2,1300,565000,435,118,297
3763,5571 Panama Drive,"Buena Park, CA",51,3,1.1,1100,586000,533,34,434
3764,526 S Harbor Boulevard,"Anaheim, CA",12,3,2,1428,555900,389,106,387
3765,1105 Carlton Place,"Santa Ana, CA",331,3,1,994,559900,563,133,449
3766,606 S Indiana Street,"Anaheim, CA",12,3,1,1100,549900,500,106,387
3767,761 E Pinehurst Avenue,"La Habra, CA",169,3,1,1191,599888,504,46,396
3768,1906 W 3rd Street,"Santa Ana, CA",331,4,2,1097,570000,520,133,449
3769,1521 MIKINDA Avenue,"La Habra, CA",169,3,2,1273,605000,475,46,396
3770,12261 Buaro Street,"Garden Grove, CA",124,4,2,1470,555888,378,72,478
3771,626 S Porto Pl,"Anaheim, CA",12,3,1.1,1077,585000,543,106,387
3772,222 S Hillcrest Street,"La Habra, CA",169,3,2,1404,555000,395,46,396
3773,7024 Santa Marta Circle,"Buena Park, CA",51,3,2,1790,600000,335,34,434
3774,2256 W Valdina Avenue,"Anaheim, CA",12,2,1,1128,590000,523,106,387
3775,2554 W Chanticleer Road,"Anaheim, CA",12,3,2,1358,567000,418,106,387
3776,1741 Tustin Avenue,"Costa Mesa, CA",89,2,2,1044,599000,574,58,549
3777,6443 Verdi Drive,"Buena Park, CA",51,3,2,1353,599900,443,34,434
3778,706 S Brookhurst Road,"Fullerton, CA",123,3,1.1,1053,565000,537,51,420
3779,11452 Mac Street,"Garden Grove, CA",124,3,2,968,599000,619,72,478
3780,1436 S Citrus Avenue,"Fullerton, CA",123,3,2,1781,549000,308,51,420
3781,630 S Philadelphia Street,"Anaheim, CA",12,4,2,1429,585000,409,106,387
3782,445 S Plum Lane,"Orange, CA",259,3,2,1792,580000,324,93,438
3783,2206 Alona Street,"Santa Ana, CA",331,3,2,1152,599999,521,133,449
3784,207 Los Padres Lane,"Placentia, CA",288,3,2.1,1800,584000,324,41,393
3785,1231 S Hesperian Street,"Santa Ana, CA",331,3,2,1091,579900,532,133,449
3786,7069 El Viento Way,"Buena Park, CA",51,3,1,1045,555000,531,34,434
3787,5225 W 3rd Street,"Santa Ana, CA",331,3,2,906,549000,606,133,449
3788,28275 Zurburan,"Mission Viejo, CA",218,2,2,1503,589000,392,83,429
3789,201 E Pomona Street,"Santa Ana, CA",331,2,1,1281,549900,429,133,449
3790,336 W Knepp Avenue,"Fullerton, CA",123,3,2,1148,580000,505,51,420
3791,2006 S Parton Street,"Santa Ana, CA",331,3,2,1401,554900,396,133,449
3792,1722 Highland Street,"Santa Ana, CA",331,3,1.1,1136,585000,515,133,449
3793,2122 Tamy Lane,"Santa Ana, CA",331,4,2,1369,575000,420,133,449
3794,5251 Myra Avenue,"Cypress, CA",96,3,1.1,1050,590000,562,25,438
3795,1502 S Whitegate Road,"Anaheim, CA",12,3,1.1,1180,564900,479,106,387
3796,525 E La Habra Boulevard,"La Habra, CA",169,3,1,1633,599000,367,46,396
3797,27012 Capote De Paseo,"San Juan Capistrano, CA",325,2,2,1300,579000,445,36,423
3798,2525 S Raitt Street,"Santa Ana, CA",331,3,2,1136,600000,528,133,449
3799,1714 W Brook,"Santa Ana, CA",331,3,2,1136,599900,528,133,449
3800,912 S Washington Avenue,"Fullerton, CA",123,3,2,1612,599500,372,51,420
3801,110 Colleen Street,"La Habra, CA",169,3,2,1122,550000,490,46,396
3802,1117 E Wilshire Avenue,"Fullerton, CA",123,3,2,1578,590500,374,51,420
3803,5672 Eastbourne Walk,"Westminster, CA",402,3,2.1,1416,575000,406,48,468
3804,12042 Emrys Avenue,"Garden Grove, CA",124,3,2,1186,599000,505,72,478
3805,135 Monte Vista,"San Clemente, CA",319,1,2,1132,577000,510,67,477
3806,807 W Grafton Place,"Anaheim, CA",12,3,1,1067,570000,534,106,387
3807,801 Ohio Avenue,"Placentia, CA",288,4,2,1212,559000,461,41,393
3808,283 N Spruce Drive,"Anaheim, CA",12,4,1.1,1464,599000,409,106,387
3809,2012 Via Mariposa,"Laguna Woods, CA",181,2,2,1349,569000,422,118,297
3810,916 S Roanne Street,"Anaheim, CA",12,3,1.1,1351,549900,407,106,387
3811,16 Autumn Hill Lane,"Laguna Hills, CA",179,3,2.1,1605,574999,358,14,430
3812,10 Holly Hill Lane,"Laguna Hills, CA",179,3,1.2,1605,559000,348,14,430
3813,2147 Evergreen Street,"Santa Ana, CA",331,4,2,1992,599000,301,133,449
3814,2295 Sommerset Drive,"Brea, CA",49,3,2.1,2048,585000,286,31,373
3815,4262 W 5th Street,"Santa Ana, CA",331,3,2.1,1541,595000,386,133,449
3816,409 S Hill Street,"Orange, CA",259,3,3,1276,599500,470,93,438
3817,2001 Oak Street,"Santa Ana, CA",331,3,2,1321,579000,438,133,449
3818,404 Jensen Way,"Fullerton, CA",123,4,2.1,1561,599900,384,51,420
3819,26495 Bay Tree Road,"San Juan Capistrano, CA",325,4,2,1572,558800,355,36,423
3820,2805 Roswell Street,"Santa Ana, CA",331,4,2,1837,595000,324,133,449
3821,27062 Via Cocida,"San Juan Capistrano, CA",325,2,3,1680,579900,345,36,423
3822,1221 S Towner Street,"Santa Ana, CA",331,4,2,1309,575000,439,133,449
3823,26425 Brookfield Road,"San Juan Capistrano, CA",325,4,2,1572,558000,355,36,423
3824,1020 Dolores Street,"La Habra, CA",169,3,2,1391,562000,404,46,396
3825,7 Via Castilla,"Laguna Woods, CA",181,2,2,1300,598000,460,118,297
3826,7890 San Rafael Drive,"Buena Park, CA",51,3,2,1579,585000,370,34,434
3827,12242 Orangewood Avenue,"Anaheim, CA",12,4,2,1330,589999,444,106,387
3828,2742 E Collins Avenue,"Orange, CA",259,3,2,1050,595000,567,93,438
3829,8232 Circle M,"Buena Park, CA",51,2,1,1540,594999,386,34,434
3830,1405 W Camden Place,"Santa Ana, CA",331,3,1.1,1009,549900,545,133,449
3831,401 E Collins Avenue,"Orange, CA",259,3,2.1,1337,589900,441,93,438
3832,28026 Via Chocano,"Mission Viejo, CA",218,2,2,1272,567500,446,83,429
3833,624 W ROSSLYNN Avenue,"Fullerton, CA",123,3,1.1,1176,569000,484,51,420
3834,550 S Euclid Street,"La Habra, CA",169,3,2,1555,579900,373,46,396
3835,374 N Parker Street,"Orange, CA",259,3,1,857,549000,641,93,438
3836,1821 W Jacaranda Place,"Fullerton, CA",123,3,1,901,560000,622,51,420
3837,703 N Juniper Place,"Anaheim, CA",12,4,1.1,1638,598000,365,106,387
3838,435 W Center Street Promenade,"Anaheim, CA",12,3,2,1953,585000,300,106,387
3839,2531 Foxdale Avenue,"La Habra, CA",169,3,2,1581,599900,379,46,396
3840,23482 Via Burriana,"Mission Viejo, CA",218,4,3,1871,600000,321,83,429
3841,245 N Evelyn Drive,"Anaheim, CA",12,3,1.1,1615,555000,344,106,387
3842,1407 W Beacon Avenue,"Anaheim, CA",12,3,2,1295,594000,459,106,387
